"ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","entrezgene_id","external_gene_name","gene_biotype","chromosome_name","start_position","end_position","description"
"ENSMUSG00000107881",113.169988986556,-2.50812398695742,0.249559004504852,-10.0502243625061,9.16584979479383e-24,3.43186469060885e-21,"#N/A","Gm44250","TEC","6",5216258,5220486,"predicted gene, 44250 [Source:MGI Symbol;Acc:MGI:5690642]"
"ENSMUSG00000044026",97.5107647824832,6.72445537763727,0.67094133910683,10.0224192275721,1.21492066473719e-23,4.44550515960654e-21,"240660","Slc35g1","protein_coding","19",38384428,38394058,"solute carrier family 35, member G1 [Source:MGI Symbol;Acc:MGI:2444789]"
"ENSMUSG00000001020",1020.75165127247,-1.13686266423682,0.115363297845697,-9.85463041943734,6.54570634390945e-23,2.34190826970982e-20,"20198","S100a4","protein_coding","3",90511078,90513352,"S100 calcium binding protein A4 [Source:MGI Symbol;Acc:MGI:1330282]"
"ENSMUSG00000034488",333.902482717699,-1.6347195701774,0.16592311309741,-9.85227157121678,6.70120129510115e-23,2.3454204532854e-20,"13612","Edil3","protein_coding","13",88969591,89471342,"EGF-like repeats and discoidin I-like domains 3 [Source:MGI Symbol;Acc:MGI:1329025]"
"ENSMUSG00000022148",121.301738165115,-2.87263777835696,0.292980904574588,-9.80486350306026,1.07291963535656e-22,3.67532045302992e-20,"23880","Fyb1","protein_coding","15",6552334,6692794,"FYN binding protein 1 [Source:MGI Symbol;Acc:MGI:1346327]"
"ENSMUSG00000030022",487.979529662788,1.61943452142161,0.166288542783469,9.73870174285153,2.06171406908958e-22,6.91533260673796e-20,"101401","Adamts9","protein_coding","6",92749680,92920473,"ADAM metallopeptidase with thrombospondin type 1 motif 9 [Source:MGI Symbol;Acc:MGI:1916320]"
"ENSMUSG00000021678",316.881373340423,2.11438955053472,0.217938219633751,9.70178408398485,2.96272039606025e-22,9.73465272991226e-20,"14063","F2rl1","protein_coding","13",95648240,95661735,"F2R like trypsin receptor 1 [Source:MGI Symbol;Acc:MGI:101910]"
"ENSMUSG00000051341",1204.18203844809,1.49934484756834,0.156562297721524,9.57666609003918,1.00228070808216e-21,3.22734388002457e-19,"22710","Zfp52","protein_coding","17",21755801,21782863,"zinc finger protein 52 [Source:MGI Symbol;Acc:MGI:99199]"
"ENSMUSG00000035934",270.47622141897,-2.04618113719277,0.214075788883829,-9.5582090242963,1.19812049292462e-21,3.78230194825224e-19,"208076","Pknox2","protein_coding","9",36802278,37058703,"Pbx/knotted 1 homeobox 2 [Source:MGI Symbol;Acc:MGI:2445415]"
"ENSMUSG00000062184",198.723124116951,-8.11432567952602,0.851388167542632,-9.53070055336388,1.56225378749658e-21,4.83697807282594e-19,"50786","Hs6st2","protein_coding","X",50476089,50770733,"heparan sulfate 6-O-sulfotransferase 2 [Source:MGI Symbol;Acc:MGI:1354959]"
"ENSMUSG00000002020",433.939196881505,-3.12979394859689,0.329796089112945,-9.49008812389234,2.30839035591597e-21,7.01228013778246e-19,"16997","Ltbp2","protein_coding","12",84829986,84923306,"latent transforming growth factor beta binding protein 2 [Source:MGI Symbol;Acc:MGI:99502]"
"ENSMUSG00000041797",54.6872685947513,-3.71617501626552,0.392413645893325,-9.47004533393758,2.79722269245379e-21,8.33986765713074e-19,"217262","Abca9","protein_coding","11",109991575,110059022,"ATP-binding cassette, sub-family A member 9 [Source:MGI Symbol;Acc:MGI:2386796]"
"ENSMUSG00000034285",158.925038020363,2.22670591852525,0.235343533493338,9.46151307186133,3.03518942798125e-21,8.88482723463601e-19,"18082","Nipsnap1","protein_coding","11",4823951,4844200,"nipsnap homolog 1 [Source:MGI Symbol;Acc:MGI:1278344]"
"ENSMUSG00000046768",617.376500216294,-1.17428142015503,0.124151481579142,-9.45845675958746,3.1252139219734e-21,8.98499002567354e-19,"80837","Rhoj","protein_coding","12",75355096,75448230,"ras homolog family member J [Source:MGI Symbol;Acc:MGI:1931551]"
"ENSMUSG00000022610",378.902460216936,-1.39131375113861,0.147196340732992,-9.45209469345707,3.32116760907656e-21,9.38084184318117e-19,"29857","Mapk12","protein_coding","15",89014787,89024906,"mitogen-activated protein kinase 12 [Source:MGI Symbol;Acc:MGI:1353438]"
"ENSMUSG00000035413",536.607962986701,-1.36404362943777,0.144652755402758,-9.42977978981353,4.10950820508689e-21,1.14074279486033e-18,"103743","Tmem98","protein_coding","11",80701001,80712859,"transmembrane protein 98 [Source:MGI Symbol;Acc:MGI:1923457]"
"ENSMUSG00000032826",515.789791204147,-1.5303896625623,0.162738300013198,-9.40399194558495,5.25313203204098e-21,1.43348179179423e-18,"109676","Ank2","protein_coding","3",126715261,127292999,"ankyrin 2, brain [Source:MGI Symbol;Acc:MGI:88025]"
"ENSMUSG00000140314",106.560437421378,3.20280631029187,0.342542374189247,9.35010250300419,8.7562824770373e-21,2.34960246467167e-18,"#N/A","","lncRNA","2",180036618,180096667,"novel transcript"
"ENSMUSG00000035373",213.767218059901,-3.34665838700401,0.360320455950564,-9.2880055287873,1.57206425301548e-20,4.1492187661556e-18,"20306","Ccl7","protein_coding","11",81936538,81938351,"C-C motif chemokine ligand 7 [Source:MGI Symbol;Acc:MGI:99512]"
"ENSMUSG00000020387",1361.29583765105,-1.21656526498445,0.131008246204833,-9.28617320074902,1.59935357006913e-20,4.153160077115e-18,"76901","Jade2","protein_coding","11",51704282,51748480,"jade family PHD finger 2 [Source:MGI Symbol;Acc:MGI:1924151]"
"ENSMUSG00000003849",512.153344773444,-2.12259327342535,0.228891284533648,-9.27336869881262,1.80357692504408e-20,4.53712320206401e-18,"18104","Nqo1","protein_coding","8",108114857,108129838,"NAD(P)H dehydrogenase, quinone 1 [Source:MGI Symbol;Acc:MGI:103187]"
"ENSMUSG00000042734",159.693248698959,2.6401347951756,0.284654555231079,9.27487281217886,1.77831080862744e-20,4.53712320206401e-18,"69480","Ttc9","protein_coding","12",81678023,81714331,"tetratricopeptide repeat domain 9 [Source:MGI Symbol;Acc:MGI:1916730]"
"ENSMUSG00000031841",1538.03888780699,1.24828153193444,0.135160939190662,9.23551981370582,2.57034907738515e-20,6.36655694552322e-18,"12554","Cdh13","protein_coding","8",119010472,120051660,"cadherin 13 [Source:MGI Symbol;Acc:MGI:99551]"
"ENSMUSG00000031965",53.3915883184479,6.13707579624904,0.670849779573839,9.14821169077174,5.7883782239644e-20,1.41201347584586e-17,"57246","Tbx20","protein_coding","9",24629434,24685599,"T-box 20 [Source:MGI Symbol;Acc:MGI:1888496]"
"ENSMUSG00000064373",137.740229420536,-3.67905608251663,0.402593881658899,-9.13838051228445,6.33945279675921e-20,1.52336104519139e-17,"20363","Selenop","protein_coding","15",3298029,3309990,"selenoprotein P [Source:MGI Symbol;Acc:MGI:894288]"
"ENSMUSG00000027200",40.4187060615995,3.41854617105034,0.374970210146042,9.11684736160478,7.73414049277362e-20,1.83117149902434e-17,"214968","Sema6d","protein_coding","2",123931889,124509690,"sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6D [Source:MGI Symbol;Acc:MGI:2387661]"
"ENSMUSG00000132676",160.573623678477,-7.24543160441963,0.795187132706002,-9.11160569181194,8.11715848991019e-20,1.89400364764571e-17,"#N/A","","lncRNA","16",25336631,25341913,"novel transcript"
"ENSMUSG00000021550",82.2575480962063,2.93993535297351,0.32408758977298,9.07142218877587,1.17473529074752e-19,2.7018911687193e-17,"70153","Qng1","protein_coding","13",58527631,58533039,"Q-nucleotide N-glycosylase 1 [Source:MGI Symbol;Acc:MGI:1917403]"
"ENSMUSG00000020363",67.1305500670529,-6.03096597671474,0.666063187672795,-9.05464539751364,1.37012234129088e-19,3.1068971401103e-17,"14584","Gfpt2","protein_coding","11",49685005,49729440,"glutamine fructose-6-phosphate transaminase 2 [Source:MGI Symbol;Acc:MGI:1338883]"
"ENSMUSG00000068101",423.512454186749,-1.2929633332728,0.143015336382698,-9.040732035989,1.55626095266126e-19,3.4799724080342e-17,"66570","Cenpm","protein_coding","15",82117980,82128949,"centromere protein M [Source:MGI Symbol;Acc:MGI:1913820]"
"ENSMUSG00000039476",310.649765825699,-1.70813909601323,0.189053361226614,-9.03522203958978,1.6366981707502e-19,3.60970418480523e-17,"20204","Prrx2","protein_coding","2",30724984,30771263,"paired related homeobox 2 [Source:MGI Symbol;Acc:MGI:98218]"
"ENSMUSG00000041189",191.636667864656,2.08438137896316,0.231180757208813,9.0162408157546,1.94654230830419e-19,4.23504475185102e-17,"11443","Chrnb1","protein_coding","11",69674862,69686769,"cholinergic receptor nicotinic beta 1 subunit [Source:MGI Symbol;Acc:MGI:87890]"
"ENSMUSG00000000253",202.089388967655,-2.26960080402075,0.252794239500309,-8.97805586277204,2.75593155836679e-19,5.9160664119607e-17,"66355","Gmpr","protein_coding","13",45660920,45707276,"guanosine monophosphate reductase [Source:MGI Symbol;Acc:MGI:1913605]"
"ENSMUSG00000027661",40.760022440791,-4.81966949603642,0.537140224248426,-8.97283293720958,2.88984216322959e-19,6.12190247736794e-17,"170441","Slc2a10","protein_coding","2",165345707,165361837,"solute carrier family 2 (facilitated glucose transporter), member 10 [Source:MGI Symbol;Acc:MGI:2156687]"
"ENSMUSG00000045095",540.419909183203,-1.51719201403933,0.169117839225454,-8.97121214998928,2.93268985705742e-19,6.13198788293825e-17,"14924, 78178","Magi1","protein_coding","6",93652436,94260898,"membrane associated guanylate kinase, WW and PDZ domain containing 1 [Source:MGI Symbol;Acc:MGI:1203522]"
"ENSMUSG00000024053",1527.92847465607,-2.64765551083808,0.295269059221302,-8.9669250067061,3.04907574395274e-19,6.29360506123579e-17,"246707","Emilin2","protein_coding","17",71559167,71618973,"elastin microfibril interfacer 2 [Source:MGI Symbol;Acc:MGI:2389136]"
"ENSMUSG00000038235",504.883193174771,1.98495740404188,0.222214737542899,8.93260917790694,4.16077436626292e-19,8.47955282238392e-17,"16456","F11r","protein_coding","1",171265103,171292171,"F11 receptor [Source:MGI Symbol;Acc:MGI:1321398]"
"ENSMUSG00000037541",189.185791639616,-2.64146480431428,0.296151208608166,-8.91931124214715,4.69197032728726e-19,9.44259028366561e-17,"210274","Shank2","protein_coding","7",143555665,143978231,"SH3 and multiple ankyrin repeat domains 2 [Source:MGI Symbol;Acc:MGI:2671987]"
"ENSMUSG00000033278",49.541746595268,-4.99308642917225,0.560843137870859,-8.90282164836253,5.44446239832613e-19,1.08217092114877e-16,"19274","Ptprm","protein_coding","17",66973942,67661452,"protein tyrosine phosphatase receptor type M [Source:MGI Symbol;Acc:MGI:102694]"
"ENSMUSG00000025372",1657.56096610022,-1.07359567408307,0.12103377037011,-8.87021589759714,7.3004225476957e-19,1.43337564655977e-16,"108100","Baiap2","protein_coding","11",119833589,119897608,"brain-specific angiogenesis inhibitor 1-associated protein 2 [Source:MGI Symbol;Acc:MGI:2137336]"
"ENSMUSG00000051067",59.974952726341,-4.48014120756433,0.505305378424217,-8.86620526687356,7.5680903060478e-19,1.46802715575144e-16,"237403","Lingo3","protein_coding","10",80668635,80679873,"leucine rich repeat and Ig domain containing 3 [Source:MGI Symbol;Acc:MGI:3609246]"
"ENSMUSG00000018334",346.036576712041,-1.40980225469623,0.159051803548177,-8.86379294824659,7.73373216961719e-19,1.4822986658433e-16,"16706","Ksr1","protein_coding","11",78904266,79037233,"kinase suppressor of ras 1 [Source:MGI Symbol;Acc:MGI:105051]"
"ENSMUSG00000097636",127.039792418999,2.40580366039827,0.274310048213308,8.77038109273883,1.7806258607979e-18,3.37271486574661e-16,"#N/A","Mirt1","lncRNA","19",53431398,53453533,"myocardial infarction associated transcript 1 [Source:MGI Symbol;Acc:MGI:1922001]"
"ENSMUSG00000018661",1179.02878500972,-0.968229578164799,0.110439531393063,-8.76705619764714,1.83398258774971e-18,3.43338600729888e-16,"16834","Cog1","protein_coding","11",113539995,113557880,"component of oligomeric golgi complex 1 [Source:MGI Symbol;Acc:MGI:1333873]"
"ENSMUSG00000032340",1957.44647339247,1.03032883302225,0.117714439940581,8.7527820167375,2.08156517196741e-18,3.85209186996267e-16,"18007","Neo1","protein_coding","9",58781970,58943724,"neogenin [Source:MGI Symbol;Acc:MGI:1097159]"
"ENSMUSG00000024812",776.456454905247,1.55981840158412,0.179250390397608,8.70189681664946,3.26382282951121e-18,5.97131222217392e-16,"21873","Tjp2","protein_coding","19",24071869,24202394,"tight junction protein 2 [Source:MGI Symbol;Acc:MGI:1341872]"
"ENSMUSG00000072941",203.087890620622,2.87420066527886,0.332428272308288,8.64607767961859,5.32998381381846e-18,9.641880831739e-16,"20657","Sod3","protein_coding","5",52521133,52528760,"superoxide dismutase 3, extracellular [Source:MGI Symbol;Acc:MGI:103181]"
"ENSMUSG00000031586",75.2226602290635,-3.43823627109531,0.39863535366345,-8.62501591867854,6.40837400137376e-18,1.14638690469019e-15,"19663","Rbpms","protein_coding","8",34272671,34419891,"RNA binding protein gene with multiple splicing [Source:MGI Symbol;Acc:MGI:1334446]"
"ENSMUSG00000004319",1076.53666028174,1.3198025574221,0.15325443200902,8.61183941058507,7.18975136299489e-18,1.27203293345294e-15,"12725","Clcn3","protein_coding","8",61363423,61436334,"chloride channel, voltage-sensitive 3 [Source:MGI Symbol;Acc:MGI:103555]"
"ENSMUSG00000038463",1657.86722078928,0.958089507932401,0.111282896501917,8.60949470268238,7.33833148106819e-18,1.28420800918693e-15,"320078","Olfml2b","protein_coding","1",170472101,170510358,"olfactomedin-like 2B [Source:MGI Symbol;Acc:MGI:2443310]"
"ENSMUSG00000036782",127.640873705554,-8.93772342108723,1.05183456999156,-8.49727103108901,1.940998672218e-17,3.36022350781826e-15,"67455","Klhl13","protein_coding","X",23085510,23231321,"kelch-like 13 [Source:MGI Symbol;Acc:MGI:1914705]"
"ENSMUSG00000033436",1245.28612764493,-1.3184960118044,0.155510831294463,-8.4784834652951,2.28148161067739e-17,3.90764403530914e-15,"67416","Armcx2","protein_coding","X",133704894,133709970,"armadillo repeat containing, X-linked 2 [Source:MGI Symbol;Acc:MGI:1914666]"
"ENSMUSG00000045005",387.182406162746,1.79845584808618,0.212347232907603,8.46941033071399,2.4663839665173e-17,4.17987177483458e-15,"14367","Fzd5","protein_coding","1",64769717,64776910,"frizzled class receptor 5 [Source:MGI Symbol;Acc:MGI:108571]"
"ENSMUSG00000017493",4421.12022253779,-2.25280162102189,0.266760064570594,-8.44504826705693,3.03919854299034e-17,5.09698922314005e-15,"16010","Igfbp4","protein_coding","11",98932070,98945218,"insulin-like growth factor binding protein 4 [Source:MGI Symbol;Acc:MGI:96439]"
"ENSMUSG00000024843",1441.79878887085,1.14576281429495,0.136395957291067,8.40026960513139,4.45454716662337e-17,7.39362983326146e-15,"12660","Chka","protein_coding","19",3901773,3944369,"choline kinase alpha [Source:MGI Symbol;Acc:MGI:107760]"
"ENSMUSG00000021728",654.358509016447,-1.676826279374,0.199663859592367,-8.39824634662181,4.53195663884713e-17,7.44535733524885e-15,"13723","Emb","protein_coding","13",117345072,117410951,"embigin [Source:MGI Symbol;Acc:MGI:95321]"
"ENSMUSG00000022324",553.885701067936,-1.28799950037787,0.153394515058029,-8.39664638524152,4.59410903678776e-17,7.47122782750333e-15,"17181","Matn2","protein_coding","15",34306823,34436419,"matrilin 2 [Source:MGI Symbol;Acc:MGI:109613]"
"ENSMUSG00000031778",1012.77008206099,-1.46169939322262,0.174424138385708,-8.38014397978754,5.28629971941214e-17,8.51094254825354e-15,"20312","Cx3cl1","protein_coding","8",95498637,95509055,"C-X3-C motif chemokine ligand 1 [Source:MGI Symbol;Acc:MGI:1097153]"
"ENSMUSG00000074158",60.9358912842102,3.2323503136505,0.386616533403183,8.3606106681414,6.23944368037358e-17,9.9460438865361e-15,"208111","Zfp976","protein_coding","7",42258950,42292012,"zinc finger protein 976 [Source:MGI Symbol;Acc:MGI:3036263]"
"ENSMUSG00000059921",119.649413936399,-2.87711477040329,0.344355017533945,-8.3550830506475,6.53866925279673e-17,1.0320840683336e-14,"22253","Unc5c","protein_coding","3",141170977,141540685,"unc-5 netrin receptor C [Source:MGI Symbol;Acc:MGI:1095412]"
"ENSMUSG00000024803",1780.13187436459,1.84398043141028,0.221196774126318,8.33638030524462,7.65992808145205e-17,1.19732856418814e-14,"107765","Ankrd1","protein_coding","19",36089361,36097499,"ankyrin repeat domain 1 [Source:MGI Symbol;Acc:MGI:1097717]"
