"experiment","contrast","collection","pathway","NES","ES","pval","padj","size","leadingEdge_count","leadingEdge_symbols","leadingEdge_entrez"
"CRISPR","Het_vs_WT","GO_BP","GOBP_NEURON_PROJECTION_GUIDANCE",-1.69097092342277,-0.405371566391941,0.000193062376556734,0.0594456608543326,164,46,"Ptprm;Emb;Matn2;Unc5c;Notch1;Unc5a;Ablim1;Robo2;Gas1;Etv4;Unc5b;Ncam1;Gap43;Chn1;Artn;Sema4a;Cxcl12;Ephb3;Ednra;Rtn4rl1;Tubb2b;Robo1;Kif21a;Plxna1;Trio;Sema3a;Slit3;Ext1;Plxna3;Epha4;Prtg;Cdk5r1;Ntn3;Ptprv;Ptprj;Wnt5a;Gli2;Epha7;Efna2;Nrcam;Erbb2;Myh10;Runx3;Mef2c;Gata3;Wnt7b","19274;13723;17181;22253;18128;107448;226251;268902;14451;18612;107449;17967;14432;108699;11876;20351;20315;13845;13617;237847;73710;19876;16564;18844;223435;20346;20564;14042;18846;13838;235472;12569;18209;13924;19271;22418;14633;13841;13637;319504;13866;77579;12399;17260;14462;22422"
"CRISPR","Het_vs_WT","GO_BP","GOBP_COLLAGEN_FIBRIL_ORGANIZATION",-1.83754885136658,-0.511702083526936,0.000288592564484351,0.060700434901748,64,26,"Mkx;Col1a2;Adamts2;Adamts12;Aebp1;P4ha3;Nf1;Zfp469;Col1a1;Lox;Col28a1;Col6a1;Fkbp10;Ddr2;Col4a6;Loxl3;Col3a1;Col5a1;Loxl2;Ext1;Loxl1;Selenon;Scara3;Emilin1;P3h4;Scx","210719;12843;216725;239337;11568;320452;18015;195209;12842;16948;213945;12833;14230;18214;94216;16950;12825;12831;94352;14042;16949;74777;219151;100952;66180;20289"
"CRISPR","Het_vs_WT","GO_BP","GOBP_FIBROBLAST_ACTIVATION",-1.90966166328653,-0.686399090430927,0.000319921257943576,0.060700434901748,21,12,"Pdgfrb;Akap12;Mrtfa;Ddr2;Cygb;Fgfr1;Dgat1;Rgcc;Nr1d1;Gclc;Fam114a1;Pdgfb","18596;83397;223701;18214;114886;14182;13350;66214;217166;14629;68303;18591"
"CRISPR","Het_vs_WT","GO_BP","GOBP_GLIAL_CELL_MIGRATION",-1.83320971246889,-0.5320698323385,0.000317212692520226,0.060700434901748,53,14,"Ccl2;Matn2;Cx3cl1;Pmp22;Scrib;Efemp1;Col3a1;Fn1;Vcan;Zmiz1;Tspo;Epha4;Pafah1b1;Cdk5r1","20296;17181;20312;18858;105782;216616;12825;14268;13003;328365;12257;13838;18472;12569"
"CRISPR","Het_vs_WT","GO_BP","GOBP_NEGATIVE_REGULATION_OF_GLIOGENESIS",-1.87525947085525,-0.591597933783656,0.000349901491601479,0.060700434901748,36,17,"Tmem98;Notch1;Sox11;Nf1;Atf5;Lingo1;Id4;Tspo;Nr1d1;Ski;Ctnnb1;Daam2;Hes1;Mycn;Kdm4a;Ntm;Rnf10","103743;18128;20666;18015;107503;235402;15904;12257;217166;20481;12387;76441;15205;18109;230674;235106;50849"
"CRISPR","Het_vs_WT","GO_BP","GOBP_NEURAL_PRECURSOR_CELL_PROLIFERATION",-1.6708773537996,-0.409670237686801,0.000256242955486105,0.060700434901748,143,39,"Cx3cl1;Fgf13;Notch1;Lef1;Eml1;Nes;Tacc1;Nf1;Atf5;Zzef1;Cdon;Akna;Acsl6;Gata2;Id4;Fgfr1;Kif3a;Daglb;Nfix;Kctd11;Pafah1b1;Ncor2;Fgfr2;Wnt5a;Dbn1;Erbb2;Tafa1;Sox5;Ctnnb1;Hdac5;Tarbp2;Plxnb2;Wdr62;Pcnt;Racgap1;Wnt7b;Ift20;Vegfc;Ptbp2","20312;14168;18128;16842;68519;18008;320165;18015;107503;195018;57810;100182;216739;14461;15904;14182;16568;231871;18032;216858;18472;20602;14183;22418;56320;13866;320265;20678;12387;15184;21357;140570;233064;18541;26934;22422;55978;22341;56195"
"CRISPR","Het_vs_WT","GO_BP","GOBP_NEURON_RECOGNITION",-1.88015917275768,-0.593143668422879,0.000330596896696856,0.060700434901748,36,15,"Emb;Robo2;Ncam1;Gap43;Ywhaz;Ephb3;Robo1;Sema3a;Plxnd1;Ext1;Epha4;Prtg;Cdk5r1;Wnt5a;Nrcam","13723;268902;17967;14432;22631;13845;19876;20346;67784;14042;13838;235472;12569;22418;319504"
"CRISPR","Het_vs_WT","GO_BP","GOBP_OSTEOBLAST_DIFFERENTIATION",-1.65362841739513,-0.396081146971414,0.000247407402443204,0.060700434901748,168,53,"Id3;Notch1;Fam20c;Lef1;Sox11;Sox9;Cthrc1;Axin2;Igfbp3;Tnfaip6;Rassf2;Ahr;Nf1;Ifitm1;Col1a1;Snai1;Lox;Ccn4;Id1;Smad6;Id4;Ddr2;Fzd1;Sh3pxd2b;Sirt7;Fgfr1;Cebpa;Tmt1a;Creb3l1;Tmem119;Zhx3;Fignl1;Nbr1;Ski;Gli1;Cd276;Spp1;Wnt10b;Nfatc1;Gli2;Cebpb;Ctnnb1;Hdac5;Atf4;Map2k6;Mef2c;Glis1;Wnt7b;Vegfc;Fbn2;Tob1;Scube3;Hdac7","15903;18128;80752;16842;20666;20682;68588;12006;16009;21930;215653;11622;18015;68713;12842;20613;16948;22402;15901;17130;15904;18214;14362;268396;209011;14182;12606;70152;26427;231633;320799;60530;17966;20481;14632;102657;20750;22410;18018;14633;12608;12387;15184;11911;26399;17260;230587;22422;22341;14119;22057;268935;56233"
"CRISPR","Het_vs_WT","GO_BP","GOBP_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION",-1.64251631034689,-0.394612102915368,0.000358431856520508,0.060700434901748,158,48,"Ceacam1;Lef1;Prkca;Rbp1;Nedd9;Klf10;Tnfaip6;Thoc5;Rassf2;Itpkb;Nf1;Rarg;Lox;Stat5b;Kat7;Rptor;Prdm16;Brd1;Gata2;Rara;Zbtb7a;Med1;Stat5a;Zbtb46;Ankrd54;Ccl9;Hsf1;Ppargc1b;Zfp36l1;Stat3;Hspa1b;Notch2;Cebpb;Ctnnb1;Rbfox2;Glul;Mitf;Mef2c;Fos;Car2;Cd74;Slc9b2;Senp1;Pik3r1;Nfkbia;Nme1;Ccl5;Tob2","26365;16842;18750;19659;18003;21847;21930;107829;215653;320404;18015;19411;16948;20851;217127;74370;70673;223770;14461;19401;16969;19014;20850;72147;223690;20308;15499;170826;12192;20848;15511;18129;12608;12387;93686;14645;17342;17260;14281;12349;16149;97086;223870;18708;18035;18102;20304;57259"
"CRISPR","Het_vs_WT","GO_BP","GOBP_TELENCEPHALON_DEVELOPMENT",-1.58506379579988,-0.367184894809681,0.000325869344292721,0.060700434901748,217,56,"Gria1;Fgf13;Slitrk5;Aqp1;Lef1;Egfr;Robo2;Tacc1;Nf1;Atf5;Lhx6;Akr1c14;Ncaph2;Cdon;Uqcrq;Cxcl12;Ephb3;Kat2a;Ppp1r9b;Rara;Trappc9;Id4;Rtn4rl1;Tubb2b;Robo1;Ccdc141;Mme;Fgfr1;Kif3a;Nfix;Col3a1;Sema3a;Slc38a2;Ext1;Phactr1;Plxna3;Tubb2a;Xrcc1;Mdga1;Zmiz1;Pafah1b1;Cdk5r1;Ncor2;Pex13;Ski;Ndel1;Wnt5a;Vps13b;Efna2;Ogdh;Ctnnb1;Myh10;Fez1;Wdr62;Fos;Pcnt","14799;14168;75409;11826;16842;13649;268902;320165;18015;107503;16874;105387;52683;57810;22272;20315;13845;14534;217124;19401;76510;15904;237847;73710;19876;545428;17380;14182;16568;18032;12825;20346;67760;14042;218194;18846;22151;22594;74762;328365;18472;12569;20602;72129;20481;83431;22418;666173;13637;18293;12387;77579;235180;233064;14281;18541"
"CRISPR","Het_vs_WT","GO_BP","GOBP_REGULATION_OF_SYNAPSE_ASSEMBLY",-1.65154488683968,-0.404803547836753,0.000390209528174677,0.0629352224727443,146,58,"Clstn2;Dock10;Slitrk5;Prkca;Lrrtm2;Exoc7;Trim47;Adgre5;Sema4a;Dclk1;Ephb3;Ppp1r9b;Lrp4;Fzd1;Iglon5;Sdc2;Dlg4;Robo1;Ccdc141;Fgfr1;Eef2k;Adgrl2;Bhlhb9;Psd;Arhgap32;Lrrn3;Mdga1;Dock1;Lrfn1;Palm;Wnt5a;Epha7;Elavl2;Iqsec2;Ctnnb1;Dock4;Mef2c;Slc12a5;Adgrb2;Senp1;Pik3r1;Map1b;Gna13;Efnb3;Pdlim5;Prickle2;Iqsec1;Lrfn5;Adgrl3;Ntm;Six4;Clstn1;Nrxn2;Icam5;Ptk2;Lrrc15;Slitrk6;Ntn1","64085;210293;75409;18750;107065;53413;217333;26364;20351;13175;13845;217124;228357;14362;210094;15529;13385;19876;545428;14182;13631;99633;70237;73728;330914;16981;74762;330662;80749;18483;22418;13841;15569;245666;12387;238130;17260;57138;230775;223870;18708;17755;14674;13643;56376;243548;232227;238205;319387;235106;20474;65945;18190;15898;14083;74488;239250;18208"
"CRISPR","Het_vs_WT","GO_BP","GOBP_CELLULAR_RESPONSE_TO_ACID_CHEMICAL",-1.72868493241642,-0.462830104097916,0.000479696642854346,0.0676971887228195,81,30,"Gria1;Baiap2;Col1a2;Egfr;Col16a1;Col1a1;Cpeb4;Rptor;Ep300;Col6a1;Col4a6;Plec;Col3a1;Hsf1;Zeb1;Grin2a;Klf2;Dnmt3a;Sesn3;Ass1;Cebpb;Gclc;Dnmt1;Rbx1;Sipa1;Xbp1;Pkd2;Cpeb1;Slc38a9;Grin2d","14799;108100;12843;13649;107581;12842;67579;74370;328572;12833;94216;18810;12825;15499;21417;14811;16598;13435;75747;11898;12608;14629;13433;56438;20469;22433;18764;12877;268706;14814"
"CRISPR","Het_vs_WT","GO_BP","GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_HORMONE",1.94097131312514,0.660834582874517,0.000459066369959321,0.0676971887228195,21,8,"F2rl1;Agtr2;Lvrn;Edn1;Ednrb;F2r;Ece1;Atp6ap2","14063;11609;74574;13614;13618;14062;230857;70495"
"CRISPR","Het_vs_WT","GO_BP","GOBP_RESPONSE_TO_ACID_CHEMICAL",-1.68730425658283,-0.4324295589822,0.000466541697065974,0.0676971887228195,111,39,"Gria1;Ccl2;Nqo1;Baiap2;Col1a2;Egfr;Tmbim6;Col16a1;Col1a1;Hcn1;Cpeb4;Rptor;Ep300;Col6a1;Ppp1r9b;Col4a6;Plec;Col3a1;Alad;Hsf1;Zeb1;Grin2a;Klf2;Dnmt3a;Sesn3;Ass1;Cebpb;Gclc;Dnmt1;Slc1a3;Rbx1;Sipa1;Xbp1;Pkd2;Cpeb1;Slc38a9;Grin2d;Meak7;Tuba1a","14799;20296;18104;108100;12843;13649;110213;107581;12842;15165;67579;74370;328572;12833;217124;94216;18810;12825;17025;15499;21417;14811;16598;13435;75747;11898;12608;14629;13433;20512;56438;20469;22433;18764;12877;268706;14814;74347;22142"
"CRISPR","Het_vs_WT","GO_BP","GOBP_NEGATIVE_REGULATION_OF_GLIAL_CELL_DIFFERENTIATION",-1.82850081645683,-0.636482603917707,0.000524032071457217,0.0709958650410237,24,12,"Tmem98;Notch1;Nf1;Atf5;Lingo1;Id4;Nr1d1;Ctnnb1;Daam2;Hes1;Mycn;Kdm4a","103743;18128;18015;107503;235402;15904;217166;12387;76441;15205;18109;230674"
"CRISPR","Het_vs_WT","Hallmark","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",-1.74833696479467,-0.422929152909885,3.59815851233091e-05,0.00176309767104215,165,64,"Crlf1;Edil3;Igfbp4;Matn2;Pdgfrb;Pdlim4;Col1a2;Ecm1;Pmp22;Cthrc1;Igfbp3;Timp3;Gas1;Col6a2;Dab2;Col16a1;Col1a1;Col6a3;Sntb1;Lox;Cdh11;Cxcl12;Bgn;Emp3;Lgals1;Col3a1;Mgp;Col5a1;Sparc;Timp1;Fn1;Vcan;Slit3;Loxl1;Tpm2;Postn;Pcolce;Serpine2;Spp1;Wnt5a;Tgm2;Sgcb;Notch2;Pmepa1;Tpm1;Rgs4;Basp1;Vegfc;Col5a3;Fbn2;Fstl1;Gpx7;Col11a1;Col12a1;Itga2;Tgfbi;Ntm;Fbn1;Fuca1;Nnmt;Scg2;Tgfb1;Tnc;Fermt2","12931;13612;16010;17181;18596;30794;12843;13601;18858;68588;16009;21859;14451;12834;13132;107581;12842;12835;20649;16948;12552;20315;12111;13732;16852;12825;17313;12831;20692;21857;14268;13003;20564;16949;22004;50706;18542;20720;20750;22418;21817;24051;18129;65112;22003;19736;70350;22341;53867;14119;14314;67305;12814;12816;16398;21810;235106;14118;71665;18113;20254;21803;21923;218952"
"CRISPR","Het_vs_WT","Hallmark","HALLMARK_XENOBIOTIC_METABOLISM",-1.54911689461085,-0.384537449638773,0.00163626323449752,0.0400884492451892,131,43,"Nqo1;Igfbp4;Abcd2;Cyp2j6;Aldh2;Adh7;Rap1gap;Tmbim6;Cyb5a;Jup;Atoh8;Csad;Gch1;Fetub;Por;Nmt1;Aco2;Smox;Blvrb;Sar1b;Tmem97;Ddah2;Slc35b1;Tpst1;Aox1;Mpp2;Marchf6;Bphl;Abhd6;Etfdh;Gss;Cyp2s1;Gclc;Xdh;Acox1;Pemt;Car2;Cat;Pmm1;Ndrg2;Alas1;Pdlim5;Angptl3","18104;16010;26874;13110;11669;11529;110351;110213;109672;16480;71093;246277;14528;59083;18984;18107;11429;228608;233016;66397;69071;51793;110172;22021;11761;50997;223455;68021;66082;66841;14854;74134;14629;22436;11430;18618;12349;12359;29858;29811;11655;56376;30924"
"CRISPR","Het_vs_WT","Hallmark","HALLMARK_HYPOXIA",1.46137425554953,0.326987735890233,0.00459880938845721,0.0431147291222528,168,47,"Adm;Large1;Ier3;Ccn1;Ero1a;Ampd3;Tpbg;Tpd52;Atf3;Pgf;Pam;Sdc3;Dusp1;Ak4;Stc1;Fosl2;Ccn2;Pdk1;Noct;Casp6;Maff;Gcnt2;Klf6;F3;Sap30;Mxi1;Irs2;Siah2;Xpnpep1;Cited2;Kif5a;Nfil3;Plac8;Isg20;Hk2;Pim1;Glrx;Hk1;Pgk1;Il6;Aldoa;Errfi1;Dtna;Stbd1;Slc2a1;Fam162a;Plaur","11535;16795;15937;16007;50527;11717;21983;21985;11910;18654;18484;20970;19252;11639;20855;14284;14219;228026;12457;12368;17133;14538;23849;14066;60406;17859;384783;20439;170750;17684;16572;18030;231507;57444;15277;18712;93692;15275;18655;16193;11674;74155;13527;52331;20525;70186;18793"
"CRISPR","Het_vs_WT","Hallmark","HALLMARK_MITOTIC_SPINDLE",-1.47690653800388,-0.349416306497097,0.00331572155417799,0.0431147291222528,194,54,"Septin9;Synpo;Tubgcp6;Abr;Nedd9;Fgd4;Ccdc88a;Nf1;Rictor;Rapgef6;Arhgef3;Myo1e;Clip2;Myh9;Espl1;Cep131;Kntc1;Cdc42ep1;Sptbn1;Trio;Top2a;Tubd1;Tbcd;Pafah1b1;Cntrob;Mid1ip1;Shroom1;Cdc42ep4;Llgl1;Notch2;Wasf1;Marcks;Ndc80;Ssh2;Myh10;Dock4;Pcnt;Racgap1;Cdc27;Birc5;Ywhae;Arhgdia;Nin;Cdk5rap2;Csnk1d;Rfc1;Ophn1;Pdlim5;Epb41l2;Wasf2;Cep250;Pkd2;Cep192;Nusap1","53860;104027;328580;109934;18003;224014;108686;18015;78757;192786;71704;71602;269713;17886;105988;12009;208628;104445;20742;223435;21973;56427;108903;18472;216846;68041;71774;56699;16897;18129;83767;17118;67052;237860;77579;238130;18541;26934;217232;11799;22627;192662;18080;214444;104318;19687;94190;56376;13822;242687;16328;18764;70799;108907"
